year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,date,Index
1998,3,4,0.0,165.0,-1.6,-4.2,87.6,26.84,1998-03-04,3547.0
1998,3,4,0.0,-155.0,-0.1,-4.3,,28.06,1998-03-04,2489.0
1998,3,5,-4.99,-155.0,1.7,-3.7,85.1,27.69,1998-03-05,21261.0
1998,3,5,-5.01,-139.9,4.0,-1.4,81.8,27.83,1998-03-05,20724.0
1998,3,5,-1.91,164.4,-0.1,-5.8,66.6,28.2,1998-03-05,12792.0
1998,3,5,8.04,-110.1,,,,,1998-03-05,24299.0
1998,3,5,-1.97,-95.0,-3.8,2.3,83.2,28.31,1998-03-05,14282.0
1998,3,5,5.03,-94.94,-1.4,-1.9,84.3,28.9,1998-03-05,19122.0
1998,3,5,4.98,-154.9,-6.8,-4.9,80.8,27.7,1998-03-05,16677.0
1998,3,5,1.97,-140.0,-2.4,-7.1,,27.53,1998-03-05,6887.0
1998,3,5,0.0,147.0,-2.0,-5.2,78.6,28.1,1998-03-05,1961.0
1998,3,5,-8.04,164.9,,,93.8,27.84,1998-03-05,30075.0
1998,3,5,0.02,-109.94,-1.5,2.6,87.8,27.95,1998-03-05,428.0
1998,3,5,-7.97,-125.0,-4.9,-0.4,84.7,27.73,1998-03-05,29013.0
1998,3,5,-5.0,165.2,3.6,-7.0,75.0,28.53,1998-03-05,22177.0
1998,3,5,-0.04,-170.1,-3.4,-6.1,86.2,28.03,1998-03-05,4078.0
1998,3,5,2.07,-110.1,0.9,-0.9,81.4,28.66,1998-03-05,5456.0
1998,3,5,0.0,165.0,-2.0,-3.8,86.0,26.81,1998-03-05,3548.0
1998,3,5,0.12,-95.0,0.7,1.0,78.4,27.9,1998-03-05,4927.0
1998,3,5,8.06,-94.94,-2.8,-3.4,84.8,28.72,1998-03-05,27937.0
1998,3,5,-8.28,-155.0,,,,,1998-03-05,29544.0
1998,3,5,8.96,-140.4,-5.2,-5.9,79.6,25.73,1998-03-05,32211.0
1998,3,5,-2.0,-155.0,0.1,-6.1,82.8,28.2,1998-03-05,11727.0
1998,3,5,-5.03,-180.0,2.4,-5.5,,,1998-03-05,23253.0
1998,3,5,-1.98,-110.0,-4.5,2.0,82.9,28.84,1998-03-05,10121.0
1998,3,5,4.92,-139.9,-2.6,-7.5,77.5,27.42,1998-03-05,15730.0
1998,3,5,2.43,137.4,-3.1,-5.1,81.6,27.94,1998-03-05,6356.0
1998,3,5,-2.02,-140.0,0.8,-4.0,90.2,26.95,1998-03-05,11191.0
1998,3,5,8.01,-170.0,-6.6,-3.8,74.8,27.03,1998-03-05,26876.0
1998,3,5,-1.99,155.9,,,74.6,28.05,1998-03-05,12256.0
1998,3,5,-7.98,-170.0,3.3,-4.1,81.7,,1998-03-05,30613.0
1998,3,5,-4.97,-110.0,-5.5,1.1,87.8,28.38,1998-03-05,19652.0
1998,3,5,-2.16,-170.0,-2.0,-6.4,87.5,28.81,1998-03-05,13300.0
1998,3,5,1.99,-95.0,-0.9,1.5,81.8,29.25,1998-03-05,9729.0
1998,3,5,1.97,-170.0,-4.1,-4.3,88.9,27.89,1998-03-05,8884.0
1998,3,5,-8.05,-109.94,-7.5,4.7,88.5,27.8,1998-03-05,28475.0
1998,3,5,-0.19,-124.4,,,,26.89,1998-03-05,908.0
1998,3,5,7.98,-155.0,,,78.0,26.8,1998-03-05,25336.0
1998,3,5,5.02,165.0,-4.9,-3.5,83.2,27.2,1998-03-05,17745.0
1998,3,5,7.98,165.1,-5.5,-5.2,81.4,27.25,1998-03-05,26338.0
1998,3,5,8.0,-179.9,,,,26.94,1998-03-05,27414.0
1998,3,5,0.01,-139.9,1.9,-4.6,88.4,26.66,1998-03-05,1436.0
1998,3,5,5.14,-124.9,0.4,-7.1,,,1998-03-05,15230.0
1998,3,5,4.97,-170.0,-6.8,-3.2,76.4,27.64,1998-03-05,18198.0
1998,3,5,-8.01,-95.1,-5.7,5.1,82.3,27.7,1998-03-05,31680.0
1998,3,5,1.99,165.0,-2.6,-2.8,84.9,27.77,1998-03-05,8449.0
1998,3,5,2.07,156.2,-2.5,-5.5,78.2,27.89,1998-03-05,7918.0
1998,3,5,4.99,156.1,-4.2,-4.7,76.4,28.16,1998-03-05,17214.0
1998,3,5,0.06,156.1,,,85.5,27.19,1998-03-05,3019.0
1998,3,5,2.02,-179.8,-4.3,-3.6,77.9,28.12,1998-03-05,9312.0
1998,3,5,1.98,-155.0,-3.2,-6.6,,27.86,1998-03-05,7464.0
1998,3,5,-5.02,-124.94,-2.5,-0.5,78.9,28.81,1998-03-05,20188.0
1998,3,5,-0.01,-155.0,-2.0,-5.3,,27.95,1998-03-05,2490.0
1998,3,5,0.08,-179.9,-3.7,-4.6,84.1,28.48,1998-03-05,4520.0
1998,3,5,-5.02,-170.0,,,86.1,28.6,1998-03-05,22715.0
1998,3,5,-2.03,-124.9,-2.8,-0.4,82.4,28.25,1998-03-05,10656.0
1998,3,5,4.96,147.0,-4.2,-5.3,73.3,27.88,1998-03-05,16140.0
1998,3,5,8.09,156.0,-5.3,-4.5,80.2,26.94,1998-03-05,25827.0
1998,3,5,-5.01,-95.06,-5.2,4.7,85.3,28.27,1998-03-05,23784.0
1998,3,5,8.03,-125.0,-0.7,-5.8,77.0,26.34,1998-03-05,24836.0
1998,3,5,1.97,-125.06,-2.3,-2.5,83.9,27.97,1998-03-05,5982.0
1998,3,6,2.42,137.4,-3.0,-6.7,80.0,27.86,1998-03-06,6357.0
1998,3,6,-5.02,-95.06,-5.4,2.5,84.1,28.31,1998-03-06,23785.0
1998,3,6,4.97,-110.0,-0.1,-7.4,79.1,28.27,1998-03-06,14696.0
1998,3,6,8.0,-170.0,-5.1,-5.4,76.5,26.83,1998-03-06,26877.0
1998,3,6,4.97,-170.0,-5.3,-5.1,78.9,27.52,1998-03-06,18199.0
1998,3,6,-5.03,-180.0,4.1,-5.3,,,1998-03-06,23254.0
1998,3,6,-4.98,-110.0,-5.7,3.6,91.8,27.4,1998-03-06,19653.0
1998,3,6,0.06,156.1,,,85.9,27.23,1998-03-06,3020.0
1998,3,6,-2.0,-155.0,-1.8,-5.0,82.0,28.2,1998-03-06,11728.0
1998,3,6,-0.2,-124.4,,,,27.06,1998-03-06,909.0
1998,3,6,8.02,-125.0,-2.3,-6.8,76.3,26.3,1998-03-06,24837.0
1998,3,6,5.14,-124.9,-0.4,-7.8,,,1998-03-06,15231.0
1998,3,6,-5.01,-170.0,,,85.7,28.38,1998-03-06,22716.0
1998,3,6,4.97,147.0,-4.7,-4.5,77.1,27.83,1998-03-06,16141.0
1998,3,6,8.04,-110.1,,,,,1998-03-06,24300.0
1998,3,6,0.0,-155.0,-3.6,-5.0,,27.6,1998-03-06,2491.0
1998,3,6,-1.92,164.4,0.1,-5.5,72.3,28.36,1998-03-06,12793.0
1998,3,6,0.0,165.0,-2.0,-4.0,87.6,27.11,1998-03-06,3549.0
1998,3,6,1.98,-155.0,-5.3,-5.4,,27.67,1998-03-06,7465.0
1998,3,6,-2.16,-170.0,0.1,-5.6,92.2,27.02,1998-03-06,13301.0
1998,3,6,-1.99,156.0,,,74.6,28.16,1998-03-06,12257.0
1998,3,6,1.99,165.0,-3.6,-4.2,88.1,27.9,1998-03-06,8450.0
1998,3,6,2.08,156.2,-3.4,-4.3,79.4,27.97,1998-03-06,7919.0
1998,3,6,5.03,-94.94,-1.7,-3.0,83.9,29.3,1998-03-06,19123.0
1998,3,6,-1.99,-110.0,-2.8,-0.9,79.8,29.05,1998-03-06,10122.0
1998,3,6,-2.03,-124.9,-0.4,1.4,81.6,28.4,1998-03-06,10657.0
1998,3,6,-8.29,-155.0,4.3,-2.2,84.7,28.44,1998-03-06,29545.0
1998,3,6,8.95,-140.4,-6.5,-5.9,75.0,25.61,1998-03-06,32212.0
1998,3,6,1.98,-95.0,-1.6,-1.5,77.6,29.77,1998-03-06,9730.0
1998,3,6,4.91,-139.9,-4.2,-6.6,78.7,27.53,1998-03-06,15731.0
1998,3,6,-5.02,-124.94,-2.2,1.2,83.4,28.4,1998-03-06,20189.0
1998,3,6,5.02,165.0,-5.5,-3.6,77.9,27.83,1998-03-06,17746.0
1998,3,6,7.98,-155.0,,,76.8,26.72,1998-03-06,25337.0
1998,3,6,-8.04,164.9,,,94.0,27.58,1998-03-06,30076.0
1998,3,6,4.99,156.1,-5.1,-3.4,77.6,28.34,1998-03-06,17215.0
1998,3,6,1.97,-140.0,-3.3,-6.2,,27.73,1998-03-06,6888.0
1998,3,6,7.98,165.1,-4.8,-4.5,80.6,,1998-03-06,26339.0
1998,3,6,-1.97,-95.0,-2.3,1.9,85.2,28.03,1998-03-06,14283.0
1998,3,6,0.02,-139.9,-1.3,-4.5,87.6,26.5,1998-03-06,1437.0
1998,3,6,-5.0,-139.9,1.0,-3.9,79.0,28.02,1998-03-06,20725.0
1998,3,6,4.99,-155.0,-7.1,-4.5,79.5,27.62,1998-03-06,16678.0
1998,3,6,7.99,-179.9,,,,26.77,1998-03-06,27415.0
1998,3,6,-4.99,-155.0,0.2,-2.5,83.4,27.56,1998-03-06,21262.0
1998,3,6,-7.98,-170.0,4.3,-2.9,82.5,28.58,1998-03-06,30614.0
1998,3,6,-5.0,165.2,4.9,-5.3,78.9,27.94,1998-03-06,22178.0
1998,3,6,0.01,-109.94,1.2,-1.2,90.0,27.67,1998-03-06,429.0
1998,3,6,-8.01,-95.1,-5.8,3.4,81.9,27.89,1998-03-06,31681.0
1998,3,6,1.97,-170.0,-2.8,-5.0,88.5,27.97,1998-03-06,8885.0
1998,3,6,-8.05,-109.94,-6.4,4.3,82.9,27.72,1998-03-06,28476.0
1998,3,6,1.97,-125.06,-1.4,-3.3,87.2,27.55,1998-03-06,5983.0
1998,3,6,0.08,-179.9,-3.4,-4.7,83.4,28.48,1998-03-06,4521.0
1998,3,6,-0.04,-170.0,-1.4,-6.3,85.3,28.27,1998-03-06,4079.0
1998,3,6,2.07,-110.1,1.3,-3.9,91.1,26.67,1998-03-06,5457.0
1998,3,6,0.12,-95.0,-0.4,-2.3,77.7,28.48,1998-03-06,4928.0
1998,3,6,8.05,-94.94,-2.8,-3.4,83.7,28.77,1998-03-06,27938.0
1998,3,6,2.02,-179.8,-4.2,-3.1,79.6,28.25,1998-03-06,9313.0
1998,3,6,-7.97,-125.0,-5.4,1.9,74.9,28.53,1998-03-06,29014.0
1998,3,6,8.09,156.0,-5.6,-3.1,80.2,27.25,1998-03-06,25828.0
1998,3,6,-2.02,-140.0,-1.2,-3.9,86.4,27.55,1998-03-06,11192.0
1998,3,6,0.0,147.0,-2.1,-5.0,78.6,28.06,1998-03-06,1962.0
1998,3,7,-7.97,-125.0,-4.7,0.9,72.8,28.53,1998-03-07,29015.0
1998,3,7,0.01,165.0,-2.7,-4.7,86.8,27.44,1998-03-07,3550.0
1998,3,7,8.09,156.0,-5.6,-2.9,79.1,27.3,1998-03-07,25829.0
1998,3,7,5.03,165.0,-3.5,-2.4,80.4,27.55,1998-03-07,17747.0
1998,3,7,2.0,165.0,-3.8,-3.9,87.7,27.94,1998-03-07,8451.0
1998,3,7,-1.99,156.0,,,75.0,28.44,1998-03-07,12258.0
1998,3,7,1.98,-155.0,-4.0,-6.9,,27.62,1998-03-07,7466.0
1998,3,7,2.08,156.2,-3.8,-4.1,80.6,28.05,1998-03-07,7920.0
1998,3,7,-5.02,-95.06,-5.2,3.7,84.9,28.39,1998-03-07,23786.0
1998,3,7,1.98,-170.0,-3.2,-5.1,90.5,27.84,1998-03-07,8886.0
1998,3,7,7.99,165.1,-4.5,-5.3,82.2,26.97,1998-03-07,26340.0
1998,3,7,4.97,-110.0,1.3,-6.3,80.7,28.58,1998-03-07,14697.0
1998,3,7,2.42,137.4,-4.8,-6.8,74.5,28.19,1998-03-07,6358.0
1998,3,7,-8.01,-95.1,-4.8,4.3,84.2,27.7,1998-03-07,31682.0
1998,3,7,0.12,-95.0,-0.7,-1.0,76.2,28.64,1998-03-07,4929.0
1998,3,7,8.01,-170.0,-6.2,-4.8,80.6,26.88,1998-03-07,26878.0
1998,3,7,-5.0,-155.0,1.8,-4.2,81.7,28.77,1998-03-07,21263.0
1998,3,7,-5.03,-180.0,5.2,-4.7,,,1998-03-07,23255.0
1998,3,7,-5.01,-124.94,-5.4,1.7,76.6,28.86,1998-03-07,20190.0
1998,3,7,-1.98,-110.0,7.0,-3.6,84.0,28.14,1998-03-07,10123.0
1998,3,7,5.03,-94.94,-1.4,-5.0,81.5,29.48,1998-03-07,19124.0
1998,3,7,7.98,-155.0,,,76.8,26.77,1998-03-07,25338.0
1998,3,7,8.95,-140.4,-6.0,-5.8,75.0,25.45,1998-03-07,32213.0
1998,3,7,0.01,-109.94,4.7,-5.0,86.3,28.14,1998-03-07,430.0
1998,3,7,4.98,-170.0,-5.8,-4.6,79.3,27.6,1998-03-07,18200.0
1998,3,7,4.96,147.0,-5.2,-2.7,83.4,26.81,1998-03-07,16142.0
1998,3,7,2.03,-179.8,-4.4,-4.4,80.4,28.27,1998-03-07,9314.0
1998,3,7,-2.01,-140.0,0.3,-4.6,86.4,28.03,1998-03-07,11193.0
1998,3,7,-1.98,-95.0,-0.3,0.4,81.6,28.6,1998-03-07,14284.0
1998,3,7,4.99,156.1,-4.7,-4.1,79.2,28.3,1998-03-07,17216.0
1998,3,7,0.02,-139.9,0.4,-4.4,88.0,26.61,1998-03-07,1438.0
1998,3,7,0.06,156.1,,,84.3,27.81,1998-03-07,3021.0
1998,3,7,0.08,-179.9,-3.0,-4.9,85.8,28.53,1998-03-07,4522.0
1998,3,7,-8.04,-109.94,-6.2,2.9,83.2,27.88,1998-03-07,28477.0
1998,3,7,-0.19,-124.4,,,,26.47,1998-03-07,910.0
1998,3,7,1.96,-125.06,-2.0,-1.1,84.7,27.7,1998-03-07,5984.0
1998,3,7,-4.98,-110.0,-1.0,0.9,96.3,25.6,1998-03-07,19654.0
1998,3,7,-0.04,-170.0,-3.0,-6.4,87.0,28.16,1998-03-07,4080.0
1998,3,7,2.07,-110.1,1.5,-6.3,83.5,28.27,1998-03-07,5458.0
1998,3,7,8.05,-94.94,-3.0,-3.8,81.0,28.81,1998-03-07,27939.0
1998,3,7,-5.0,165.2,3.9,-4.1,82.8,27.6,1998-03-07,22179.0
1998,3,7,-7.98,-170.0,5.0,-5.0,88.0,26.81,1998-03-07,30615.0
1998,3,7,4.99,-154.9,-6.4,-5.0,77.8,27.55,1998-03-07,16679.0
1998,3,7,-5.0,-139.9,2.7,-1.6,82.2,28.27,1998-03-07,20726.0
1998,3,7,0.0,147.0,-3.1,-4.0,77.1,28.02,1998-03-07,1963.0
1998,3,7,1.97,-140.0,-2.5,-6.5,,27.77,1998-03-07,6889.0
1998,3,7,1.98,-95.0,-1.6,-1.3,76.0,29.61,1998-03-07,9731.0
1998,3,7,-2.03,-124.9,-2.0,1.6,85.7,27.56,1998-03-07,10658.0
1998,3,7,-2.0,-155.0,-0.5,-7.2,84.2,28.4,1998-03-07,11729.0
1998,3,7,8.0,-179.9,,,,26.66,1998-03-07,27416.0
1998,3,7,-0.01,-155.0,-2.3,-6.8,,27.9,1998-03-07,2492.0
1998,3,7,-1.92,164.4,-0.4,-5.2,76.4,28.55,1998-03-07,12794.0
1998,3,7,8.04,-110.1,0.1,-5.9,78.2,27.34,1998-03-07,24301.0
1998,3,7,-2.16,-170.0,0.0,-6.3,85.5,28.89,1998-03-07,13302.0
1998,3,7,5.14,-124.9,-1.7,-8.2,,,1998-03-07,15232.0
1998,3,7,4.91,-139.9,-3.7,-7.3,80.0,27.34,1998-03-07,15732.0
1998,3,7,8.03,-125.0,-4.9,-6.3,78.2,26.22,1998-03-07,24838.0
1998,3,7,-8.03,164.9,,,93.3,27.66,1998-03-07,30077.0
1998,3,7,-8.27,-155.0,3.8,-0.6,84.3,28.88,1998-03-07,29546.0
1998,3,7,-5.01,-170.0,,,80.9,28.48,1998-03-07,22717.0
1998,3,8,0.11,-95.0,0.9,3.2,79.5,28.48,1998-03-08,4930.0
1998,3,8,-5.01,-170.0,,,88.1,26.94,1998-03-08,22718.0
1998,3,8,2.06,-110.1,1.4,-6.1,82.7,28.34,1998-03-08,5459.0
1998,3,8,5.03,165.0,-5.1,-3.7,81.6,27.98,1998-03-08,17748.0
1998,3,8,-5.0,165.2,3.6,-3.7,81.5,27.66,1998-03-08,22180.0
1998,3,8,7.98,-155.0,,,76.1,26.64,1998-03-08,25339.0
1998,3,8,0.0,-155.0,-2.7,-6.6,,28.06,1998-03-08,2493.0
1998,3,8,-0.03,-170.0,-1.0,-5.2,85.3,28.34,1998-03-08,4081.0
1998,3,8,4.98,-154.9,-5.9,-4.7,78.6,27.44,1998-03-08,16680.0
1998,3,8,-7.97,-125.0,-7.2,1.5,73.2,28.69,1998-03-08,29016.0
1998,3,8,2.0,165.0,-2.7,-3.3,86.5,27.88,1998-03-08,8452.0
1998,3,8,-5.02,-95.06,-3.8,2.3,87.0,27.62,1998-03-08,23787.0
1998,3,8,-2.03,-124.9,-1.6,-0.4,82.8,27.81,1998-03-08,10659.0
1998,3,8,-8.01,-95.1,-5.6,3.2,84.6,28.02,1998-03-08,31683.0
1998,3,8,2.03,-179.8,-2.0,-2.6,80.8,26.98,1998-03-08,9315.0
1998,3,8,8.0,-179.9,,,,26.73,1998-03-08,27417.0
1998,3,8,4.99,156.1,-4.7,-5.1,77.6,28.27,1998-03-08,17217.0
1998,3,8,5.14,-124.9,-2.9,-7.4,,,1998-03-08,15233.0
1998,3,8,1.98,-155.0,-4.7,-6.2,,27.56,1998-03-08,7467.0
1998,3,8,0.07,-179.9,-3.8,-3.6,86.5,28.4,1998-03-08,4523.0
1998,3,8,8.1,156.0,-5.3,-4.1,76.3,27.12,1998-03-08,25830.0
1998,3,8,7.99,165.1,-4.1,-5.0,79.0,27.06,1998-03-08,26341.0
1998,3,8,1.95,-125.06,0.4,-2.9,86.8,26.9,1998-03-08,5985.0
1998,3,8,0.07,156.1,,,83.5,28.02,1998-03-08,3022.0
1998,3,8,2.08,156.2,-3.9,-4.9,79.0,28.05,1998-03-08,7921.0
1998,3,8,4.97,-170.0,-4.9,-5.1,78.1,27.64,1998-03-08,18201.0
1998,3,8,8.02,-125.0,-4.0,-7.3,79.7,26.3,1998-03-08,24839.0
1998,3,8,0.0,147.0,-4.2,-4.2,80.1,28.25,1998-03-08,1964.0
1998,3,8,8.04,-110.1,-1.4,-6.4,75.8,27.45,1998-03-08,24302.0
1998,3,8,-8.03,164.9,,,93.5,27.48,1998-03-08,30078.0
1998,3,8,-2.01,-155.0,-1.6,-6.4,86.4,27.81,1998-03-08,11730.0
1998,3,8,0.02,-109.94,2.9,-2.0,86.6,27.83,1998-03-08,431.0
1998,3,8,-5.0,-155.0,0.7,-3.4,82.6,28.16,1998-03-08,21264.0
1998,3,8,-2.01,-140.0,2.4,-1.8,89.7,26.84,1998-03-08,11194.0
1998,3,8,-5.03,-180.0,3.9,-3.7,,,1998-03-08,23256.0
1998,3,8,1.97,-170.0,-2.1,-4.5,90.9,27.73,1998-03-08,8887.0
1998,3,8,-8.28,-155.0,4.1,0.0,86.1,27.97,1998-03-08,29547.0
1998,3,8,8.01,-170.0,-4.9,-5.4,73.4,26.83,1998-03-08,26879.0
1998,3,8,4.91,-139.9,-4.2,-6.2,79.6,27.34,1998-03-08,15733.0
1998,3,8,-1.98,-110.0,5.2,-1.6,85.6,26.77,1998-03-08,10124.0
1998,3,8,4.96,147.0,-4.6,-5.7,78.8,28.06,1998-03-08,16143.0
1998,3,8,0.02,-139.9,-0.1,-3.0,86.1,26.66,1998-03-08,1439.0
1998,3,8,5.03,-94.94,-0.7,-4.2,81.1,29.52,1998-03-08,19125.0
1998,3,8,-2.16,-170.0,0.9,-5.5,83.6,28.97,1998-03-08,13303.0
1998,3,8,0.0,165.0,-1.8,-4.2,84.4,27.45,1998-03-08,3551.0
1998,3,8,-1.92,164.4,-1.1,-5.7,76.0,28.55,1998-03-08,12795.0
1998,3,8,-1.99,156.0,,,77.9,28.56,1998-03-08,12259.0
1998,3,8,4.97,-109.94,0.5,-7.5,79.1,28.55,1998-03-08,14698.0
1998,3,8,-8.05,-109.94,-6.2,2.0,84.3,27.95,1998-03-08,28478.0
1998,3,8,-1.97,-95.0,1.9,2.5,82.4,28.39,1998-03-08,14285.0
1998,3,8,-0.2,-124.4,,,,26.8,1998-03-08,911.0
1998,3,8,-7.98,-170.0,8.4,-0.7,81.2,27.81,1998-03-08,30616.0
1998,3,8,8.05,-94.94,-0.8,-3.8,83.3,28.8,1998-03-08,27940.0
1998,3,8,-5.01,-139.9,5.1,0.6,87.8,27.4,1998-03-08,20727.0
1998,3,8,2.43,137.4,-4.9,-6.0,80.4,28.22,1998-03-08,6359.0
1998,3,8,-5.02,-124.94,-3.5,-1.8,74.0,28.81,1998-03-08,20191.0
1998,3,8,-4.97,-110.0,-1.6,1.4,91.4,26.23,1998-03-08,19655.0
1998,3,8,8.95,-140.4,-5.6,-5.5,76.2,25.66,1998-03-08,32214.0
1998,3,8,1.98,-95.0,-1.3,0.9,79.7,29.48,1998-03-08,9732.0
1998,3,8,1.98,-140.0,-3.4,-5.3,,27.69,1998-03-08,6890.0
1998,3,9,-5.01,-170.0,,,84.5,27.23,1998-03-09,22719.0
1998,3,9,2.0,165.0,-4.4,-4.0,91.8,27.69,1998-03-09,8453.0
1998,3,9,8.95,-140.4,-6.1,-6.0,80.5,25.84,1998-03-09,32215.0
1998,3,9,-1.98,-110.0,3.0,-0.7,81.3,27.86,1998-03-09,10125.0
1998,3,9,-2.15,-170.0,2.1,-3.3,83.2,28.97,1998-03-09,13304.0
1998,3,9,4.97,-170.0,-4.6,-6.0,76.0,27.56,1998-03-09,18202.0
1998,3,9,0.11,-95.0,6.5,1.3,83.1,27.9,1998-03-09,4931.0
1998,3,9,-1.99,155.9,,,78.3,28.44,1998-03-09,12260.0
1998,3,9,8.03,-125.0,-4.7,-5.6,78.9,26.19,1998-03-09,24840.0
1998,3,9,8.04,-110.1,-1.9,-5.4,77.4,27.31,1998-03-09,24303.0
1998,3,9,-5.0,-139.9,1.2,2.2,81.4,28.45,1998-03-09,20728.0
1998,3,9,-0.03,-170.0,0.0,-3.8,83.6,28.45,1998-03-09,4082.0
1998,3,9,4.92,-139.9,-3.8,-6.3,79.6,27.72,1998-03-09,15734.0
1998,3,9,1.96,-125.06,-3.1,-3.2,87.6,26.48,1998-03-09,5986.0
1998,3,9,-8.05,-109.94,-7.8,2.9,84.6,28.05,1998-03-09,28479.0
1998,3,9,-2.0,-155.0,1.5,-1.8,89.9,26.42,1998-03-09,11731.0
1998,3,9,1.98,-155.0,-2.5,-6.5,,27.48,1998-03-09,7468.0
1998,3,9,-1.99,-95.0,1.5,2.9,82.0,28.55,1998-03-09,14286.0
1998,3,9,0.06,156.1,,,82.3,28.27,1998-03-09,3023.0
1998,3,9,0.01,-109.94,-0.4,-2.4,84.8,28.28,1998-03-09,432.0
1998,3,9,5.02,165.0,-5.6,-5.8,79.6,28.06,1998-03-09,17749.0
1998,3,9,-7.97,-170.0,,,,,1998-03-09,30617.0
1998,3,9,2.43,137.4,-4.3,-4.6,85.2,28.02,1998-03-09,6360.0
1998,3,9,1.97,-170.0,-1.7,-4.6,90.9,27.62,1998-03-09,8888.0
1998,3,9,-2.01,-140.0,1.4,-1.7,84.0,27.6,1998-03-09,11195.0
1998,3,9,5.03,-94.94,1.0,-0.2,83.9,28.34,1998-03-09,19126.0
1998,3,9,-5.02,-95.06,-3.3,2.6,82.5,27.9,1998-03-09,23788.0
1998,3,9,7.98,165.1,-5.2,-4.6,77.4,27.16,1998-03-09,26342.0
1998,3,9,0.0,147.0,-3.9,-5.1,84.0,28.4,1998-03-09,1965.0
1998,3,9,2.02,-179.8,-3.8,-3.1,81.3,28.16,1998-03-09,9316.0
1998,3,9,4.96,147.0,-5.0,-5.3,78.0,28.03,1998-03-09,16144.0
1998,3,9,-1.92,164.4,-1.5,-4.6,76.4,28.52,1998-03-09,12796.0
1998,3,9,-8.01,-95.1,-6.0,3.3,85.7,28.17,1998-03-09,31684.0
1998,3,9,8.09,156.0,-5.4,-3.7,74.4,27.12,1998-03-09,25831.0
1998,3,9,-2.03,-124.9,-0.9,-1.6,83.2,27.66,1998-03-09,10660.0
1998,3,9,8.0,-170.0,-5.1,-5.6,70.3,26.8,1998-03-09,26880.0
1998,3,9,4.99,156.1,-4.3,-4.1,80.0,27.95,1998-03-09,17218.0
1998,3,9,-0.2,-124.4,,,,25.23,1998-03-09,912.0
1998,3,9,-7.97,-125.0,-6.7,1.3,71.9,28.53,1998-03-09,29017.0
1998,3,9,-4.99,-155.0,1.3,1.5,86.4,27.25,1998-03-09,21265.0
1998,3,9,1.98,-95.0,3.4,-0.1,85.5,28.34,1998-03-09,9733.0
1998,3,9,8.05,-94.94,-0.2,-4.8,87.5,28.17,1998-03-09,27941.0
1998,3,9,-4.97,-110.0,-5.7,0.1,87.8,27.62,1998-03-09,19656.0
1998,3,9,4.98,-154.9,-5.8,-4.7,78.6,27.52,1998-03-09,16681.0
1998,3,9,7.98,-155.0,,,76.1,26.77,1998-03-09,25340.0
1998,3,9,4.97,-110.0,-2.8,-5.6,76.6,28.5,1998-03-09,14699.0
1998,3,9,-5.0,165.2,1.7,-4.4,80.2,28.3,1998-03-09,22181.0
1998,3,9,1.98,-140.0,-2.7,-5.2,,27.48,1998-03-09,6891.0
1998,3,9,-5.03,-180.0,4.6,0.3,,,1998-03-09,23257.0
1998,3,9,8.0,-179.9,,,,26.77,1998-03-09,27418.0
1998,3,9,-5.02,-124.94,-4.4,1.1,80.4,28.55,1998-03-09,20192.0
1998,3,9,2.07,-110.1,-2.2,-4.1,86.5,27.64,1998-03-09,5460.0
1998,3,9,0.08,-179.9,-3.2,-3.9,87.2,28.27,1998-03-09,4524.0
1998,3,9,0.0,165.0,-3.4,-4.2,,,1998-03-09,3552.0
1998,3,9,-8.04,164.9,,,92.0,28.38,1998-03-09,30079.0
1998,3,9,-8.28,-155.0,3.6,1.4,82.1,28.64,1998-03-09,29548.0
1998,3,9,5.14,-124.9,-2.4,-7.2,,,1998-03-09,15234.0
1998,3,9,0.02,-139.9,0.2,-2.1,82.4,27.12,1998-03-09,1440.0
1998,3,9,2.08,156.2,-4.1,-4.7,80.2,28.1,1998-03-09,7922.0
1998,3,9,-0.01,-155.0,0.4,-5.0,,27.55,1998-03-09,2494.0
1998,3,10,0.02,-109.94,1.4,1.0,87.8,27.73,1998-03-10,433.0
1998,3,10,-1.92,164.4,-2.9,-3.0,78.4,28.77,1998-03-10,12797.0
1998,3,10,-8.04,164.9,,,93.4,28.52,1998-03-10,30080.0
1998,3,10,8.05,-94.94,-2.4,-6.2,84.4,28.77,1998-03-10,27942.0
1998,3,10,0.01,165.0,-5.0,-3.1,,,1998-03-10,3553.0
1998,3,10,8.04,-110.1,-1.2,-6.2,79.4,27.39,1998-03-10,24304.0
1998,3,10,-0.02,-170.0,-0.1,-5.7,84.5,28.38,1998-03-10,4083.0
1998,3,10,2.07,-110.1,-0.5,-4.6,90.7,27.06,1998-03-10,5461.0
1998,3,10,2.43,137.4,-3.5,-5.1,86.4,27.55,1998-03-10,6361.0
1998,3,10,-5.0,-139.9,2.0,-2.7,84.6,28.06,1998-03-10,20729.0
1998,3,10,2.03,-179.8,-5.7,-3.6,81.3,28.38,1998-03-10,9317.0
1998,3,10,4.97,-110.0,-1.6,-7.4,84.0,28.1,1998-03-10,14700.0
1998,3,10,-5.03,-180.0,3.7,-2.5,,,1998-03-10,23258.0
1998,3,10,1.98,-95.0,1.8,1.1,90.4,27.48,1998-03-10,9734.0
1998,3,10,-7.97,-170.0,5.7,-1.9,82.1,,1998-03-10,30618.0
