Unnamed: 0,year,month,day,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,date
15586,1996,10,1,-1.99,-179.9,-6.1,-2.4,80.4,28.3,1996-10-01
23775,1996,10,1,5.0,-179.9,-2.2,-0.4,85.5,27.69,1996-10-01
25870,1996,10,1,4.89,-139.9,-3.1,5.8,80.5,25.98,1996-10-01
17248,1996,10,1,-7.97,-179.9,-5.5,1.1,74.7,28.25,1996-10-01
3941,1996,10,1,-5.01,-95.06,-6.0,3.0,76.4,21.23,1996-10-01
4976,1996,10,1,8.03,-170.0,-1.9,0.1,80.7,26.94,1996-10-01
21200,1996,10,1,4.96,147.0,-3.7,-4.0,74.6,29.47,1996-10-01
25284,1996,10,1,-2.01,-140.0,-5.4,1.1,79.2,25.39,1996-10-01
3180,1996,10,1,-0.25,-124.3,-6.5,1.2,69.8,23.12,1996-10-01
4889,1996,10,1,5.09,-94.9,,,87.6,24.52,1996-10-01
7733,1996,10,1,-2.0,156.0,-4.8,-2.2,73.0,29.4,1996-10-01
11767,1996,10,1,0.02,-95.1,-3.0,2.2,94.8,18.53,1996-10-01
21026,1996,10,1,-8.04,164.9,,,87.7,27.3,1996-10-01
6242,1996,10,1,5.0,156.1,-3.4,-2.2,73.0,29.6,1996-10-01
3774,1996,10,1,7.97,-155.0,-1.6,-3.5,78.8,27.66,1996-10-01
9878,1996,10,1,-0.03,-170.0,-5.6,-1.7,74.0,27.05,1996-10-01
582,1996,10,2,8.2,-94.8,2.0,1.6,91.3,25.77,1996-10-02
15976,1996,10,2,-8.01,-170.0,-3.3,-1.5,78.7,28.12,1996-10-02
14695,1996,10,2,0.01,-140.0,-6.9,-0.1,79.8,24.88,1996-10-02
13854,1996,10,2,6.76,137.6,-3.4,-1.9,75.7,29.03,1996-10-02
9087,1996,10,2,-0.25,-124.4,-6.4,1.4,69.8,23.16,1996-10-02
20633,1996,10,2,-0.03,-170.0,-4.5,0.7,70.7,26.77,1996-10-02
14168,1996,10,2,-2.16,-170.0,-4.1,-1.0,76.9,27.64,1996-10-02
1403,1996,10,2,-8.28,-155.0,-0.6,-2.6,70.5,27.75,1996-10-02
21609,1996,10,2,-2.0,-110.0,-6.7,0.4,78.5,22.94,1996-10-02
2459,1996,10,2,0.0,165.0,-3.7,0.6,74.7,27.88,1996-10-02
17040,1996,10,2,-4.99,-139.9,-7.1,-0.8,78.8,26.05,1996-10-02
12723,1996,10,2,-8.06,-109.94,,,73.7,24.4,1996-10-02
24966,1996,10,2,5.0,-154.9,-3.1,6.4,82.5,26.44,1996-10-02
20235,1996,10,2,0.03,146.9,,,73.8,29.39,1996-10-02
18344,1996,10,3,0.0,165.0,-4.8,-0.1,76.6,27.95,1996-10-03
23860,1996,10,3,0.0,156.1,-3.6,-0.4,68.2,28.83,1996-10-03
25054,1996,10,3,5.11,-124.9,-3.5,6.1,73.1,26.45,1996-10-03
21001,1996,10,3,2.03,156.0,-4.1,1.1,74.2,28.86,1996-10-03
23402,1996,10,3,-5.0,165.2,,,,,1996-10-03
24721,1996,10,3,-5.01,-95.06,-5.3,3.7,84.2,21.16,1996-10-03
65,1996,10,3,4.95,147.0,-0.9,1.0,73.8,28.56,1996-10-03
10434,1996,10,3,-4.99,-170.0,-4.2,1.7,74.5,28.05,1996-10-03
9608,1996,10,3,-2.01,-140.0,-6.0,0.3,80.8,25.66,1996-10-03
4043,1996,10,3,-1.99,-179.9,-5.0,-0.3,79.2,28.3,1996-10-03
7121,1996,10,3,1.99,-140.0,-5.4,3.4,79.7,24.61,1996-10-03
7665,1996,10,3,-4.99,156.0,-3.5,2.3,80.3,28.48,1996-10-03
5382,1996,10,3,-1.94,164.4,-3.7,-1.2,76.8,28.69,1996-10-03
15366,1996,10,3,-2.0,-110.0,-6.0,-0.3,77.7,22.88,1996-10-03
26082,1996,10,4,2.0,147.0,,,68.5,28.95,1996-10-04
241,1996,10,4,4.97,-169.9,,,79.3,27.78,1996-10-04
24820,1996,10,4,0.0,165.0,-3.0,-1.5,75.4,27.83,1996-10-04
19439,1996,10,4,-2.05,-124.94,-5.2,-2.2,88.9,23.23,1996-10-04
9038,1996,10,4,-5.01,-155.0,-6.3,-1.4,76.0,27.34,1996-10-04
3427,1996,10,4,-4.99,156.0,-2.8,1.6,80.3,28.3,1996-10-04
2009,1996,10,4,4.95,147.0,-0.6,0.3,70.5,29.06,1996-10-04
15424,1996,10,4,-4.99,-139.9,-6.4,-0.7,82.9,26.17,1996-10-04
3472,1996,10,4,-2.0,156.0,-1.3,-1.2,73.4,28.77,1996-10-04
7400,1996,10,4,-5.02,-125.0,-6.0,-1.1,80.3,25.16,1996-10-04
25196,1996,10,4,-7.98,-179.9,-6.1,-0.1,73.5,28.38,1996-10-04
14545,1996,10,4,8.06,-110.1,3.2,3.2,,,1996-10-04
1665,1996,10,4,8.2,-94.8,2.4,-0.2,92.1,26.5,1996-10-04
6300,1996,10,4,2.06,-155.0,-4.9,-0.7,78.3,25.53,1996-10-04
14746,1996,10,5,0.01,156.1,-2.3,0.5,66.1,28.94,1996-10-05
5205,1996,10,5,0.0,-140.0,-6.4,-0.2,80.6,24.44,1996-10-05
2832,1996,10,5,-5.0,165.2,,,,,1996-10-05
4933,1996,10,5,-2.06,-124.94,-4.6,-2.1,89.3,23.05,1996-10-05
15922,1996,10,5,-2.01,-140.0,-6.3,-2.0,78.8,25.73,1996-10-05
3768,1996,10,5,0.03,146.9,,,71.3,29.27,1996-10-05
17433,1996,10,5,2.01,-179.8,-4.6,1.4,,27.69,1996-10-05
4466,1996,10,5,1.97,-140.0,-6.1,2.6,77.7,24.97,1996-10-05
850,1996,10,5,1.97,-125.06,-4.3,2.0,81.0,23.45,1996-10-05
21623,1996,10,5,8.03,-170.0,-4.1,-1.6,77.7,28.06,1996-10-05
23571,1996,10,5,4.89,-139.9,-4.2,4.7,74.8,26.84,1996-10-05
5180,1996,10,6,-4.99,165.2,,,,,1996-10-06
9067,1996,10,6,2.06,-155.0,-5.9,3.6,77.5,25.73,1996-10-06
23459,1996,10,6,7.99,-179.9,-2.7,-2.5,76.7,28.73,1996-10-06
11093,1996,10,6,7.97,-155.0,-6.5,-3.7,85.2,26.52,1996-10-06
22170,1996,10,6,2.1,-110.44,-4.7,5.5,82.9,24.16,1996-10-06
2800,1996,10,6,-1.99,-110.0,-5.4,1.9,84.0,22.7,1996-10-06
4997,1996,10,6,-1.97,-155.0,-5.2,2.5,78.5,26.6,1996-10-06
24537,1996,10,6,-0.25,-124.4,-5.8,0.7,72.3,22.95,1996-10-06
19029,1996,10,6,-1.99,-179.9,-2.9,-1.5,76.3,28.05,1996-10-06
5963,1996,10,6,0.0,165.0,-2.7,-0.8,75.1,27.9,1996-10-06
17851,1996,10,6,0.0,-155.0,-5.3,2.9,83.1,25.84,1996-10-06
5373,1996,10,6,-1.99,-95.1,-4.8,4.5,87.1,19.77,1996-10-06
22738,1996,10,7,-8.0,-170.0,-2.9,-0.8,78.3,28.52,1996-10-07
11392,1996,10,7,-5.0,165.2,,,,,1996-10-07
25088,1996,10,7,-8.02,-95.06,,,75.3,21.38,1996-10-07
21833,1996,10,7,-1.94,164.4,-2.3,-3.4,79.1,28.48,1996-10-07
8804,1996,10,7,-2.01,156.0,0.8,-3.1,78.9,27.84,1996-10-07
23751,1996,10,7,2.06,-155.0,-6.2,2.8,77.9,25.84,1996-10-07
22210,1996,10,7,-1.97,-155.0,-5.6,0.5,80.5,26.8,1996-10-07
4581,1996,10,7,-8.04,164.9,,,83.6,28.05,1996-10-07
9004,1996,10,7,-5.02,-179.9,,,,28.8,1996-10-07
6924,1996,10,7,-5.01,-124.94,-6.9,-0.4,81.1,25.23,1996-10-07
20362,1996,10,7,4.95,147.0,1.2,-0.1,78.4,27.73,1996-10-07
12627,1996,10,7,1.97,-125.06,-6.0,2.2,79.8,24.19,1996-10-07
21245,1996,10,7,8.02,-125.0,-0.4,5.4,70.2,26.72,1996-10-07
14054,1996,10,7,-1.99,-95.1,-4.2,3.8,87.1,19.62,1996-10-07
19074,1996,10,7,-1.99,-179.9,-2.6,-2.7,79.6,28.12,1996-10-07
23631,1996,10,8,-1.99,-179.9,-5.6,-0.4,77.1,28.3,1996-10-08
8151,1996,10,8,-4.99,-139.9,-6.8,-1.7,80.0,26.25,1996-10-08
20034,1996,10,8,8.03,-170.0,-3.3,-0.1,75.8,28.03,1996-10-08
8880,1996,10,8,-5.0,156.0,2.0,-1.7,85.7,26.62,1996-10-08
4980,1996,10,8,2.0,147.0,,,68.6,29.45,1996-10-08
8763,1996,10,8,-8.28,-155.0,-4.3,-5.1,78.2,27.75,1996-10-08
20736,1996,10,8,-2.07,-124.94,-5.6,-0.9,93.5,23.16,1996-10-08
15937,1996,10,8,-7.98,-179.9,-2.9,-1.2,73.9,28.1,1996-10-08
17810,1996,10,8,-5.0,-155.0,-4.6,-4.9,78.9,27.34,1996-10-08
1605,1996,10,8,1.97,-125.06,-6.5,2.7,81.8,23.88,1996-10-08
7051,1996,10,8,4.95,147.0,0.0,-0.4,70.5,29.03,1996-10-08
14436,1996,10,8,-1.99,-95.1,-4.3,3.2,84.6,19.97,1996-10-08
2204,1996,10,8,0.01,165.0,-1.9,-0.9,74.7,27.6,1996-10-08
18283,1996,10,8,-5.01,-95.06,-5.2,2.9,76.8,20.8,1996-10-08
18806,1996,10,8,1.96,-140.0,-6.4,0.8,71.8,25.3,1996-10-08
12051,1996,10,9,0.02,-179.9,-5.8,-0.3,69.2,27.31,1996-10-09
19762,1996,10,9,0.0,-140.0,-5.5,1.2,78.6,24.66,1996-10-09
16440,1996,10,9,-8.04,164.9,,,82.4,27.81,1996-10-09
26054,1996,10,9,-2.05,-124.94,-4.1,-1.6,93.9,23.08,1996-10-09
25189,1996,10,9,9.0,-140.2,-0.6,4.3,80.9,27.4,1996-10-09
4305,1996,10,9,-4.99,165.2,,,,,1996-10-09
16623,1996,10,9,-7.98,-179.9,-3.9,-2.5,71.5,28.53,1996-10-09
1101,1996,10,9,5.0,156.1,-1.6,0.9,73.8,29.25,1996-10-09
23544,1996,10,9,-8.0,-170.0,-2.9,-2.4,77.5,28.52,1996-10-09
20324,1996,10,10,2.0,147.0,,,66.8,29.11,1996-10-10
25103,1996,10,10,-7.97,-125.0,-5.4,-0.4,84.6,25.12,1996-10-10
24856,1996,10,10,-2.02,-140.0,-6.8,-1.3,79.2,25.44,1996-10-10
24062,1996,10,10,-4.99,165.2,,,,,1996-10-10
15479,1996,10,10,-4.99,-139.9,-6.7,0.2,81.7,26.28,1996-10-10
18025,1996,10,10,-5.01,-95.06,-5.9,2.4,85.1,20.36,1996-10-10
6050,1996,10,10,-5.0,156.0,-1.1,2.6,78.1,28.88,1996-10-10
19531,1996,10,10,2.0,165.0,-5.4,1.6,68.8,28.64,1996-10-10
18329,1996,10,10,-8.04,164.9,,,87.3,27.84,1996-10-10
11185,1996,10,10,2.03,156.0,-1.3,2.2,76.7,29.3,1996-10-10
17624,1996,10,10,0.01,-179.9,-5.5,-0.5,71.6,27.47,1996-10-10
6057,1996,10,10,1.96,-170.0,-6.8,1.5,75.4,27.94,1996-10-10
23068,1996,10,10,5.0,-154.9,-7.4,2.2,74.2,27.27,1996-10-10
6093,1996,10,11,0.02,-95.1,-2.2,4.9,90.0,19.8,1996-10-11
20874,1996,10,11,2.03,-110.1,-6.4,3.0,75.5,,1996-10-11
1676,1996,10,11,5.0,156.1,-2.2,-0.4,77.3,28.36,1996-10-11
4073,1996,10,11,-1.98,-155.0,-5.5,-0.4,81.6,26.75,1996-10-11
7300,1996,10,11,-0.03,-170.0,-6.4,-0.1,74.8,27.33,1996-10-11
3930,1996,10,11,5.05,165.0,-4.1,-1.6,74.9,29.27,1996-10-11
24249,1996,10,11,7.97,-155.0,-2.3,2.5,78.4,27.3,1996-10-11
3966,1996,10,11,-5.03,-179.9,,,,28.95,1996-10-11
10134,1996,10,11,0.0,165.0,-4.6,-4.0,79.3,28.03,1996-10-11
15740,1996,10,11,-2.03,-124.94,-5.3,-0.4,91.8,23.55,1996-10-11
14330,1996,10,11,4.95,147.0,-0.6,1.2,75.9,28.2,1996-10-11
9320,1996,10,11,-4.99,-170.0,-5.4,-0.2,74.1,28.08,1996-10-11
10208,1996,10,11,2.0,147.0,,,65.1,29.38,1996-10-11
21342,1996,10,11,-7.97,-125.0,-7.0,-2.0,81.8,25.64,1996-10-11
17223,1996,10,12,1.96,-170.0,-6.9,0.1,77.9,27.77,1996-10-12
1144,1996,10,12,-2.04,-124.94,-5.2,-1.0,93.1,23.58,1996-10-12
4378,1996,10,12,1.97,-140.0,-6.9,1.5,72.7,25.4,1996-10-12
12327,1996,10,12,-8.02,-95.06,,,76.0,21.14,1996-10-12
21707,1996,10,12,0.02,-95.1,-3.1,6.8,76.9,21.16,1996-10-12
5433,1996,10,12,-5.02,-124.94,-7.4,0.3,81.1,25.39,1996-10-12
8748,1996,10,12,2.05,-155.0,-5.1,-1.7,72.5,26.12,1996-10-12
16851,1996,10,12,-1.99,-179.9,-6.8,1.1,79.2,28.56,1996-10-12
774,1996,10,12,2.0,165.0,-3.9,1.2,74.6,28.64,1996-10-12
18933,1996,10,12,8.03,-170.0,-2.4,0.8,81.5,27.12,1996-10-12
24131,1996,10,12,8.05,-110.2,-0.6,7.9,72.0,26.08,1996-10-12
16937,1996,10,13,1.96,-170.0,-4.7,1.6,75.4,27.5,1996-10-13
3497,1996,10,13,-1.99,-95.1,-3.0,3.2,89.6,19.5,1996-10-13
3175,1996,10,13,8.2,-94.75,6.5,4.9,87.1,25.8,1996-10-13
5772,1996,10,13,7.99,-179.9,-3.4,2.4,77.1,27.9,1996-10-13
8960,1996,10,13,1.97,-140.0,-7.3,1.6,72.7,25.2,1996-10-13
15560,1996,10,13,-1.98,-179.9,-5.6,0.7,80.8,28.53,1996-10-13
19322,1996,10,13,0.03,146.9,,,84.0,27.47,1996-10-13
19556,1996,10,13,-8.0,-170.0,-4.3,-0.3,82.8,28.1,1996-10-13
5155,1996,10,13,0.0,-155.0,-5.7,1.7,81.1,26.0,1996-10-13
4191,1996,10,14,9.0,-140.2,-3.8,-2.0,84.7,27.17,1996-10-14
6960,1996,10,14,2.03,-110.06,-4.5,2.8,86.0,,1996-10-14
11503,1996,10,14,5.09,-94.9,,,83.9,25.12,1996-10-14
15760,1996,10,14,4.97,-169.9,,,77.2,27.89,1996-10-14
20821,1996,10,14,-8.04,164.9,,,77.6,28.75,1996-10-14
25124,1996,10,14,-5.01,-124.94,-6.8,-1.0,78.7,25.44,1996-10-14
25285,1996,10,15,1.98,-125.1,-5.5,3.0,79.0,23.92,1996-10-15
13149,1996,10,15,0.01,156.1,-5.2,-2.1,73.2,28.83,1996-10-15
7982,1996,10,15,4.98,-169.9,,,83.8,26.69,1996-10-15
25593,1996,10,15,0.0,165.0,-3.5,-3.6,78.2,28.03,1996-10-15
2000,1996,10,15,4.99,-154.9,-6.2,2.0,73.8,27.03,1996-10-15
13270,1996,10,15,2.01,-179.8,-3.1,0.5,,28.05,1996-10-15
16761,1996,10,15,2.0,147.0,,,73.1,29.19,1996-10-15
6396,1996,10,15,-1.93,164.4,-1.7,-3.9,82.1,27.67,1996-10-15
4766,1996,10,15,-2.03,-124.94,-5.5,-2.1,89.3,24.05,1996-10-15
18822,1996,10,15,-5.01,156.0,-3.7,-0.1,77.3,29.06,1996-10-15
1940,1996,10,15,1.98,-140.0,-5.8,0.7,71.4,25.4,1996-10-15
20868,1996,10,16,5.0,156.1,-3.8,-5.1,78.4,29.33,1996-10-16
4719,1996,10,16,2.04,-155.0,-6.2,0.4,73.4,26.38,1996-10-16
15196,1996,10,16,7.97,-155.0,-2.6,-0.2,80.1,27.14,1996-10-16
10964,1996,10,16,-4.99,-139.9,-6.0,-1.6,79.6,26.1,1996-10-16
20732,1996,10,16,-5.01,-124.94,-6.9,1.1,79.1,25.62,1996-10-16
14697,1996,10,16,8.03,-170.0,-0.6,1.6,79.6,26.81,1996-10-16
22144,1996,10,16,0.0,-179.9,-3.8,3.6,72.8,27.73,1996-10-16
1445,1996,10,16,5.1,-124.9,-2.3,6.1,71.9,25.83,1996-10-16
16970,1996,10,17,-8.04,164.9,,,84.9,27.73,1996-10-17
8796,1996,10,17,-0.22,-124.3,-5.8,0.3,,23.44,1996-10-17
8755,1996,10,17,5.09,-94.9,,,80.1,24.73,1996-10-17
7137,1996,10,17,0.02,-95.1,-4.2,3.7,84.4,19.45,1996-10-17
6538,1996,10,17,0.01,-110.0,-3.8,1.1,89.2,20.69,1996-10-17
24715,1996,10,17,5.0,156.1,-2.4,1.0,82.3,28.2,1996-10-17
11363,1996,10,17,8.03,-125.0,0.8,6.2,71.1,26.72,1996-10-17
17477,1996,10,17,-4.99,-170.0,-3.1,-5.3,77.7,28.0,1996-10-17
21823,1996,10,17,8.0,-179.9,-2.1,3.7,76.2,27.58,1996-10-17
24499,1996,10,17,0.01,-140.0,-6.0,-0.2,83.4,24.38,1996-10-17
15093,1996,10,17,-5.01,-125.0,-6.4,0.4,79.1,25.52,1996-10-17
18493,1996,10,17,-8.06,-109.94,-6.7,2.1,76.7,24.05,1996-10-17
18188,1996,10,17,-7.98,-179.9,-4.5,3.7,75.9,28.45,1996-10-17
7935,1996,10,17,2.02,156.0,-3.0,2.9,86.5,27.81,1996-10-17
8666,1996,10,17,1.96,-170.0,-6.0,-0.7,74.9,27.55,1996-10-17
59,1996,10,17,-4.99,-139.9,-6.9,0.1,84.1,26.25,1996-10-17
22277,1996,10,18,-0.24,-124.3,-6.3,0.0,,23.39,1996-10-18
19461,1996,10,18,-1.93,164.4,-3.0,-0.4,79.9,28.81,1996-10-18
20208,1996,10,18,4.99,-179.9,-5.4,0.9,75.3,28.89,1996-10-18
10232,1996,10,18,-7.97,-125.0,-6.7,-1.0,84.2,25.12,1996-10-18
21116,1996,10,18,0.01,-179.9,-6.3,-2.4,73.6,27.73,1996-10-18
12835,1996,10,18,-5.0,-170.0,-6.6,-3.0,72.5,28.16,1996-10-18
18080,1996,10,18,4.89,-139.9,-3.9,2.6,85.7,25.27,1996-10-18
12359,1996,10,18,5.0,156.1,-0.4,4.2,79.6,28.2,1996-10-18
12239,1996,10,18,7.97,-155.0,-2.3,2.2,84.8,26.12,1996-10-18
25657,1996,10,18,-5.0,156.0,-4.1,2.4,75.0,29.6,1996-10-18
5303,1996,10,18,5.04,165.0,-2.9,4.5,70.8,28.94,1996-10-18
1694,1996,10,18,4.99,-154.9,-6.0,3.2,72.6,26.95,1996-10-18
18308,1996,10,18,-0.03,-170.0,-7.3,-1.1,68.7,27.6,1996-10-18
8482,1996,10,18,2.03,156.0,-2.6,1.9,84.3,27.73,1996-10-18
10196,1996,10,19,0.01,-110.0,-4.7,1.4,91.2,20.52,1996-10-19
26051,1996,10,19,-4.99,165.2,,,,,1996-10-19
6153,1996,10,19,-2.01,-140.0,-6.5,-0.9,80.4,25.44,1996-10-19
24247,1996,10,19,2.0,165.0,-5.2,-4.0,72.6,28.36,1996-10-19
12717,1996,10,19,-7.96,-125.0,-7.7,0.0,81.0,25.8,1996-10-19
20771,1996,10,19,0.01,-179.9,-7.1,-1.1,73.6,27.81,1996-10-19
21022,1996,10,19,5.0,-154.9,-6.2,1.8,72.6,27.03,1996-10-19
16164,1996,10,19,-8.0,-170.0,-4.5,-1.7,78.7,28.64,1996-10-19
3733,1996,10,20,-5.01,-95.06,-5.4,2.9,71.1,20.84,1996-10-20
10103,1996,10,20,-4.99,-139.9,-6.3,-0.1,81.7,26.28,1996-10-20
11451,1996,10,20,5.05,165.0,-2.2,-4.9,74.1,28.98,1996-10-20
6563,1996,10,20,-7.96,-125.0,-8.6,0.7,79.0,25.95,1996-10-20
22596,1996,10,20,-5.01,156.0,-4.6,-2.8,84.5,26.86,1996-10-20
24779,1996,10,20,-5.03,-179.9,,,,29.06,1996-10-20
14010,1996,10,20,-1.99,-179.9,-7.5,1.4,75.9,28.45,1996-10-20
25370,1996,10,20,-4.98,-170.0,-3.9,-3.8,71.3,28.05,1996-10-20
21434,1996,10,20,5.0,156.1,-3.6,-2.0,75.7,29.2,1996-10-20
729,1996,10,20,-8.0,-170.0,-1.9,-2.4,80.8,27.73,1996-10-20
23874,1996,10,20,2.0,165.0,-3.1,-3.1,78.4,27.44,1996-10-20
16707,1996,10,20,-8.28,-155.0,-5.0,-4.2,73.2,28.06,1996-10-20
25725,1996,10,20,2.02,-179.8,-7.1,2.5,,28.16,1996-10-20
7425,1996,10,21,-1.93,164.4,-3.1,2.7,83.2,28.22,1996-10-21
16933,1996,10,21,-2.16,-170.0,-5.7,-1.3,76.1,27.48,1996-10-21
15696,1996,10,21,5.09,-94.9,,,78.9,24.81,1996-10-21
6962,1996,10,21,0.01,-179.9,-6.5,-2.0,71.2,27.55,1996-10-21
5094,1996,10,21,0.0,165.0,-3.3,1.5,82.4,27.31,1996-10-21
19151,1996,10,21,-5.02,156.0,-0.5,-0.2,73.5,29.14,1996-10-21
6288,1996,10,21,-2.04,-124.94,-4.7,-2.9,91.8,23.23,1996-10-21
14283,1996,10,21,0.0,156.1,-3.8,-2.0,69.1,28.86,1996-10-21
6077,1996,10,22,6.79,137.6,2.2,3.4,83.9,27.75,1996-10-22
107,1996,10,22,-5.0,-110.0,-6.5,1.5,84.0,22.78,1996-10-22
22406,1996,10,22,-8.28,-155.0,-6.4,-1.5,72.8,28.27,1996-10-22
12166,1996,10,22,-8.0,-170.0,-3.6,-5.1,71.0,28.84,1996-10-22
4760,1996,10,22,0.0,156.1,-1.3,1.9,70.7,28.47,1996-10-22
9455,1996,10,22,1.95,-125.06,-8.2,2.3,75.1,24.69,1996-10-22
1148,1996,10,22,-5.03,-179.9,,,,28.44,1996-10-22
16966,1996,10,22,0.03,-95.1,-1.7,6.4,83.6,20.7,1996-10-22
2394,1996,10,22,-1.92,164.4,-2.8,0.7,85.1,27.31,1996-10-22
5308,1996,10,22,8.04,-170.0,-7.0,-1.1,77.7,28.45,1996-10-22
9497,1996,10,22,2.0,165.0,-3.0,2.5,78.0,27.56,1996-10-22
20179,1996,10,22,8.05,-110.1,0.5,6.1,78.8,25.47,1996-10-22
1931,1996,10,22,4.98,-169.9,,,81.3,27.44,1996-10-22
22228,1996,10,22,-2.01,156.0,-2.2,1.6,73.0,28.89,1996-10-22
23465,1996,10,22,-5.01,-155.0,-8.2,0.3,75.6,27.66,1996-10-22
15063,1996,10,22,5.1,-124.9,-5.2,4.7,76.7,25.95,1996-10-22
7487,1996,10,22,0.0,-155.0,-6.6,1.2,87.1,26.16,1996-10-22
3103,1996,10,22,2.05,-155.0,-7.3,0.9,76.7,26.66,1996-10-22
13073,1996,10,23,0.04,146.9,,,76.7,28.83,1996-10-23
6577,1996,10,23,5.05,165.0,-4.8,-2.1,76.1,29.19,1996-10-23
20607,1996,10,23,4.95,147.0,1.1,-4.6,77.5,28.52,1996-10-23
831,1996,10,23,-8.01,-170.0,-5.5,-1.8,72.6,29.0,1996-10-23
11675,1996,10,23,-2.01,156.0,-2.8,0.0,75.4,28.81,1996-10-23
25806,1996,10,23,5.1,-94.9,2.3,5.4,93.1,24.69,1996-10-23
7368,1996,10,23,-8.03,-95.06,-7.1,3.3,84.4,20.36,1996-10-23
6744,1996,10,23,-5.02,-125.0,-7.1,1.0,80.3,25.39,1996-10-23
11415,1996,10,23,-2.03,-110.0,-3.6,0.2,91.8,21.81,1996-10-23
10827,1996,10,23,4.99,-109.94,-2.5,6.2,79.7,24.4,1996-10-23
11752,1996,10,23,1.97,-170.0,-7.6,2.8,80.5,27.62,1996-10-23
2772,1996,10,23,5.0,156.1,-3.2,3.9,78.8,28.94,1996-10-23
9895,1996,10,23,7.97,-155.0,-3.0,-2.0,84.8,26.9,1996-10-23
16697,1996,10,24,-7.98,-179.9,-5.9,-0.5,64.9,28.81,1996-10-24
22463,1996,10,24,1.97,-170.0,-6.7,2.3,79.2,27.27,1996-10-24
1209,1996,10,24,-2.02,-140.0,-6.7,-0.9,79.6,25.58,1996-10-24
10531,1996,10,24,8.03,-125.0,-2.2,7.5,83.8,26.28,1996-10-24
19979,1996,10,24,2.03,156.0,-3.6,-1.3,81.1,29.1,1996-10-24
7595,1996,10,24,-2.16,-170.0,-7.6,0.4,76.1,27.8,1996-10-24
6289,1996,10,24,2.0,165.0,-3.7,-1.2,77.1,27.44,1996-10-24
2298,1996,10,24,0.0,165.0,-4.0,-2.5,78.2,27.83,1996-10-24
12221,1996,10,24,-2.05,-124.94,-5.0,1.4,92.3,24.23,1996-10-24
1099,1996,10,24,-0.03,-170.0,-7.0,1.1,68.3,27.17,1996-10-24
4324,1996,10,24,1.98,-140.0,-6.6,3.1,,25.25,1996-10-24
10791,1996,10,24,-8.06,-109.94,-6.9,2.3,80.0,24.0,1996-10-24
20285,1996,10,24,2.03,-110.1,-5.9,4.0,82.2,,1996-10-24
8845,1996,10,24,-1.97,-155.0,-6.7,1.1,79.7,26.86,1996-10-24
15055,1996,10,24,0.0,-140.0,-6.7,0.9,82.9,24.55,1996-10-24
7793,1996,10,25,0.0,165.0,-6.3,0.2,81.7,27.8,1996-10-25
23352,1996,10,25,0.02,-95.1,-3.3,6.0,84.4,20.55,1996-10-25
15483,1996,10,25,6.79,137.6,1.2,-1.6,81.5,27.55,1996-10-25
25821,1996,10,25,-8.02,-95.06,-7.2,2.7,82.6,20.8,1996-10-25
3960,1996,10,25,9.0,-140.2,2.9,1.1,87.8,26.52,1996-10-25
10845,1996,10,25,0.01,-179.9,-6.1,-0.6,68.8,27.44,1996-10-25
5241,1996,10,25,-5.02,-179.9,,,,28.83,1996-10-25
19239,1996,10,25,-5.01,156.0,-0.2,-1.1,76.9,29.06,1996-10-25
18307,1996,10,25,2.0,165.0,-6.0,1.5,78.0,27.95,1996-10-25
17288,1996,10,25,4.95,147.0,-4.2,0.7,78.4,28.8,1996-10-25
18969,1996,10,25,4.99,-109.94,-1.8,4.7,83.1,24.33,1996-10-25
15420,1996,10,25,-0.22,-124.3,-5.7,1.3,75.6,23.5,1996-10-25
17226,1996,10,25,-1.97,-155.0,-6.5,-1.5,73.4,26.67,1996-10-25
1376,1996,10,26,5.0,-154.9,-7.3,2.4,75.0,27.39,1996-10-26
24425,1996,10,26,-2.01,156.0,-4.3,2.0,71.8,29.2,1996-10-26
21573,1996,10,26,-8.01,-170.0,-2.6,-1.7,83.6,27.84,1996-10-26
828,1996,10,26,-4.99,-110.0,-6.0,2.0,83.6,22.94,1996-10-26
17066,1996,10,26,-5.01,-95.06,-5.6,4.7,82.4,21.05,1996-10-26
12238,1996,10,26,0.01,-179.9,-4.5,-0.5,72.4,27.27,1996-10-26
14865,1996,10,26,-4.99,-170.0,-4.0,-2.9,73.3,27.92,1996-10-26
425,1996,10,26,-2.05,-124.94,-5.5,0.7,89.8,24.12,1996-10-26
6030,1996,10,26,8.04,-110.1,2.9,4.9,86.5,25.23,1996-10-26
17334,1996,10,26,2.03,156.0,-3.3,2.7,81.4,28.78,1996-10-26
1723,1996,10,26,-2.16,-170.0,-5.6,-2.0,80.9,27.6,1996-10-26
15880,1996,10,26,-4.99,165.2,,,,,1996-10-26
22942,1996,10,26,6.78,137.6,-3.1,-0.7,81.1,28.23,1996-10-26
11431,1996,10,27,-1.98,-155.0,-7.9,0.6,78.5,26.7,1996-10-27
10311,1996,10,27,0.0,-179.9,-5.3,0.4,76.9,27.44,1996-10-27
18571,1996,10,27,8.05,-94.94,2.5,-1.0,81.8,26.48,1996-10-27
1399,1996,10,27,-5.01,156.0,-3.2,0.4,72.4,29.6,1996-10-27
7628,1996,10,27,-2.14,-170.0,-6.8,-0.6,80.5,27.6,1996-10-27
21618,1996,10,27,-4.99,-139.9,-9.7,-1.4,74.0,26.77,1996-10-27
